holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,road_name,road_type,traffic_volume
,27.35,0.0,0.0,61,Clouds,scattered clouds,07/19/2022 05:00,Mohamed Bin Zayed Axis (South),Gateway,466
,26.0,0.0,0.0,52,Clouds,scattered clouds,07/19/2022 06:00,Mohamed Bin Zayed Axis (South),Gateway,1203
,28.3,0.0,0.0,0,Clear,clear sky,07/19/2022 07:00,Mohamed Bin Zayed Axis (South),Gateway,1684
,28.26,0.0,0.0,6,Clear,clear sky,07/19/2022 08:00,Mohamed Bin Zayed Axis (South),Gateway,2170
,26.41,0.0,0.0,0,Clear,clear sky,07/19/2022 09:00,Mohamed Bin Zayed Axis (South),Gateway,1501
,26.65,0.0,0.0,3,Clear,clear sky,07/19/2022 10:00,Mohamed Bin Zayed Axis (South),Gateway,915
,30.72,0.0,0.0,28,Clouds,few clouds,07/19/2022 11:00,Mohamed Bin Zayed Axis (South),Gateway,944
,27.68,0.0,0.0,35,Clouds,scattered clouds,07/19/2022 12:00,Mohamed Bin Zayed Axis (South),Gateway,996
,30.21,0.0,0.0,73,Clouds,scattered clouds,07/19/2022 13:00,Mohamed Bin Zayed Axis (South),Gateway,1149
,30.77,0.0,0.0,40,Haze,haze,07/19/2022 14:00,Mohamed Bin Zayed Axis (South),Gateway,1019
,32.89,0.0,0.0,11,Clear,clear sky,07/19/2022 15:00,Mohamed Bin Zayed Axis (South),Gateway,1297
,30.76,0.0,0.0,1,Clear,clear sky,07/19/2022 16:00,Mohamed Bin Zayed Axis (South),Gateway,1756
,32.12,0.0,0.0,16,Haze,haze,07/19/2022 17:00,Mohamed Bin Zayed Axis (South),Gateway,1949
,33.23,4.1,0.0,72,Rain,light rain,07/19/2022 18:00,Mohamed Bin Zayed Axis (South),Gateway,1716
,37.44,0.0,0.0,47,Clouds,scattered clouds,07/19/2022 19:00,Mohamed Bin Zayed Axis (South),Gateway,1856
,35.79,0.0,0.0,11,Clear,clear sky,07/19/2022 20:00,Mohamed Bin Zayed Axis (South),Gateway,1270
,37.47,0.0,0.0,22,Clouds,few clouds,07/19/2022 21:00,Mohamed Bin Zayed Axis (South),Gateway,1013
,35.91,0.0,0.0,52,Clouds,broken clouds,07/19/2022 22:00,Mohamed Bin Zayed Axis (South),Gateway,624
,37.57,0.0,0.0,65,Clouds,scattered clouds,07/19/2022 23:00,Mohamed Bin Zayed Axis (South),Gateway,419
,36.4,0.0,0.0,13,Clear,clear sky,07/20/2022 00:00,Mohamed Bin Zayed Axis (South),Gateway,254
,36.26,0.0,0.0,10,Clear,clear sky,07/20/2022 01:00,Mohamed Bin Zayed Axis (South),Gateway,191
,34.09,0.0,0.0,45,Clouds,scattered clouds,07/20/2022 02:00,Mohamed Bin Zayed Axis (South),Gateway,138
,32.39,0.0,0.0,63,Clouds,scattered clouds,07/20/2022 03:00,Mohamed Bin Zayed Axis (South),Gateway,141
,30.01,0.0,0.0,10,Clear,clear sky,07/20/2022 04:00,Mohamed Bin Zayed Axis (South),Gateway,188
,28.88,0.0,0.0,13,Clear,clear sky,07/20/2022 05:00,Mohamed Bin Zayed Axis (South),Gateway,562
,26.19,0.0,0.0,7,Clear,clear sky,07/20/2022 06:00,Mohamed Bin Zayed Axis (South),Gateway,1069
,26.64,0.0,0.0,11,Clear,clear sky,07/20/2022 07:00,Mohamed Bin Zayed Axis (South),Gateway,1836
,26.12,0.0,0.0,51,Clouds,scattered clouds,07/20/2022 08:00,Mohamed Bin Zayed Axis (South),Gateway,2042
,27.18,0.0,0.0,11,Clear,clear sky,07/20/2022 09:00,Mohamed Bin Zayed Axis (South),Gateway,1415
,28.72,0.0,0.0,0,Clear,clear sky,07/20/2022 10:00,Mohamed Bin Zayed Axis (South),Gateway,1059
,27.3,0.0,0.0,46,Clouds,scattered clouds,07/20/2022 11:00,Mohamed Bin Zayed Axis (South),Gateway,1089
,29.2,0.0,0.0,12,Dust,sand/dust whirls,07/20/2022 12:00,Mohamed Bin Zayed Axis (South),Gateway,803
,30.43,0.0,0.0,4,Clear,clear sky,07/20/2022 13:00,Mohamed Bin Zayed Axis (South),Gateway,948
,31.67,0.0,0.0,2,Clear,clear sky,07/20/2022 14:00,Mohamed Bin Zayed Axis (South),Gateway,1157
,30.09,0.0,0.0,5,Clear,clear sky,07/20/2022 15:00,Mohamed Bin Zayed Axis (South),Gateway,1415
,33.58,0.0,0.0,12,Clear,clear sky,07/20/2022 16:00,Mohamed Bin Zayed Axis (South),Gateway,1526
,34.6,0.0,0.0,12,Clear,clear sky,07/20/2022 17:00,Mohamed Bin Zayed Axis (South),Gateway,2105
,35.37,0.0,0.0,29,Haze,haze,07/20/2022 18:00,Mohamed Bin Zayed Axis (South),Gateway,2075
,34.7,0.0,0.0,3,Clear,clear sky,07/20/2022 19:00,Mohamed Bin Zayed Axis (South),Gateway,2022
,37.11,0.0,0.0,10,Clear,clear sky,07/20/2022 20:00,Mohamed Bin Zayed Axis (South),Gateway,1415
,35.25,0.0,0.0,6,Clear,clear sky,07/20/2022 21:00,Mohamed Bin Zayed Axis (South),Gateway,1138
,35.83,0.0,0.0,0,Clear,clear sky,07/20/2022 22:00,Mohamed Bin Zayed Axis (South),Gateway,598
,37.66,0.0,0.0,12,Clear,clear sky,07/20/2022 23:00,Mohamed Bin Zayed Axis (South),Gateway,363
,35.95,0.0,0.0,7,Clear,clear sky,07/21/2022 00:00,Mohamed Bin Zayed Axis (South),Gateway,309
,34.98,0.0,0.0,6,Clear,clear sky,07/21/2022 01:00,Mohamed Bin Zayed Axis (South),Gateway,191
,34.02,0.0,0.0,12,Clear,clear sky,07/21/2022 02:00,Mohamed Bin Zayed Axis (South),Gateway,148
,32.16,0.0,0.0,25,Clouds,scattered clouds,07/21/2022 03:00,Mohamed Bin Zayed Axis (South),Gateway,162
,29.22,0.0,0.0,25,Clouds,broken clouds,07/21/2022 04:00,Mohamed Bin Zayed Axis (South),Gateway,227
,30.04,0.0,0.0,61,Clouds,scattered clouds,07/21/2022 05:00,Mohamed Bin Zayed Axis (South),Gateway,524
,27.22,0.0,0.0,9,Clear,clear sky,07/21/2022 06:00,Mohamed Bin Zayed Axis (South),Gateway,1185
,27.17,0.0,0.0,5,Clear,clear sky,07/21/2022 07:00,Mohamed Bin Zayed Axis (South),Gateway,1913
,27.76,0.0,0.0,33,Clouds,broken clouds,07/21/2022 08:00,Mohamed Bin Zayed Axis (South),Gateway,2253
,25.31,0.0,0.0,3,Clear,clear sky,07/21/2022 09:00,Mohamed Bin Zayed Axis (South),Gateway,1481
,27.77,0.0,0.0,7,Clear,clear sky,07/21/2022 10:00,Mohamed Bin Zayed Axis (South),Gateway,1040
,27.7,0.0,0.0,12,Clear,clear sky,07/21/2022 11:00,Mohamed Bin Zayed Axis (South),Gateway,1153
,29.3,0.0,0.0,33,Haze,haze,07/21/2022 12:00,Mohamed Bin Zayed Axis (South),Gateway,964
,29.22,0.0,0.0,4,Clear,clear sky,07/21/2022 13:00,Mohamed Bin Zayed Axis (South),Gateway,1192
,27.3,5.7,0.0,82,Rain,light rain,07/21/2022 14:00,Mohamed Bin Zayed Axis (South),Gateway,1089
,29.58,0.0,0.0,21,Clouds,few clouds,07/21/2022 15:00,Mohamed Bin Zayed Axis (South),Gateway,1378
,35.08,0.0,0.0,7,Clear,clear sky,07/21/2022 16:00,Mohamed Bin Zayed Axis (South),Gateway,1691
,33.46,0.0,0.0,14,Clear,clear sky,07/21/2022 17:00,Mohamed Bin Zayed Axis (South),Gateway,2013
,33.81,0.0,0.0,14,Clear,clear sky,07/21/2022 18:00,Mohamed Bin Zayed Axis (South),Gateway,2278
,39.74,0.0,0.0,11,Clear,clear sky,07/21/2022 19:00,Mohamed Bin Zayed Axis (South),Gateway,2108
,36.02,1.6,0.0,84,Rain,light rain,07/21/2022 20:00,Mohamed Bin Zayed Axis (South),Gateway,1148
,39.66,0.0,0.0,69,Clouds,scattered clouds,07/21/2022 21:00,Mohamed Bin Zayed Axis (South),Gateway,1000
,36.14,0.0,0.0,1,Clear,clear sky,07/21/2022 22:00,Mohamed Bin Zayed Axis (South),Gateway,663
,36.16,0.0,0.0,5,Clear,clear sky,07/21/2022 23:00,Mohamed Bin Zayed Axis (South),Gateway,378
,35.22,0.0,0.0,4,Clear,clear sky,07/22/2022 00:00,Mohamed Bin Zayed Axis (South),Gateway,504
,32.58,0.0,0.0,4,Clear,clear sky,07/22/2022 01:00,Mohamed Bin Zayed Axis (South),Gateway,391
,34.37,0.0,0.0,8,Clear,clear sky,07/22/2022 02:00,Mohamed Bin Zayed Axis (South),Gateway,332
,29.27,0.0,0.0,71,Clouds,few clouds,07/22/2022 03:00,Mohamed Bin Zayed Axis (South),Gateway,314
,30.63,0.0,0.0,3,Clear,clear sky,07/22/2022 04:00,Mohamed Bin Zayed Axis (South),Gateway,362
,28.66,0.0,0.0,42,Clouds,scattered clouds,07/22/2022 05:00,Mohamed Bin Zayed Axis (South),Gateway,538
,27.1,0.0,0.0,1,Clear,clear sky,07/22/2022 06:00,Mohamed Bin Zayed Axis (South),Gateway,879
,27.88,0.0,0.0,45,Clouds,scattered clouds,07/22/2022 07:00,Mohamed Bin Zayed Axis (South),Gateway,950
,25.98,0.0,0.0,2,Clear,clear sky,07/22/2022 08:00,Mohamed Bin Zayed Axis (South),Gateway,1311
,25.11,0.0,0.0,6,Clear,clear sky,07/22/2022 09:00,Mohamed Bin Zayed Axis (South),Gateway,1462
,29.25,0.0,0.0,9,Clear,clear sky,07/22/2022 10:00,Mohamed Bin Zayed Axis (South),Gateway,1502
,30.38,0.0,0.0,8,Clear,clear sky,07/22/2022 11:00,Mohamed Bin Zayed Axis (South),Gateway,1802
,28.85,0.0,0.0,13,Clear,clear sky,07/22/2022 12:00,Mohamed Bin Zayed Axis (South),Gateway,1837
,27.5,0.0,0.0,0,Clear,clear sky,07/22/2022 13:00,Mohamed Bin Zayed Axis (South),Gateway,1708
,27.71,0.0,0.0,68,Clouds,scattered clouds,07/22/2022 14:00,Mohamed Bin Zayed Axis (South),Gateway,1693
,30.8,1.3,0.0,61,Rain,moderate rain,07/22/2022 15:00,Mohamed Bin Zayed Axis (South),Gateway,1297
,32.9,0.0,0.0,13,Clear,clear sky,07/22/2022 16:00,Mohamed Bin Zayed Axis (South),Gateway,1791
,32.94,0.0,0.0,9,Clear,clear sky,07/22/2022 17:00,Mohamed Bin Zayed Axis (South),Gateway,1787
,34.95,0.0,0.0,27,Clouds,few clouds,07/22/2022 18:00,Mohamed Bin Zayed Axis (South),Gateway,1884
,35.29,0.0,0.0,36,Clouds,scattered clouds,07/22/2022 19:00,Mohamed Bin Zayed Axis (South),Gateway,2172
,36.39,0.0,0.0,7,Clear,clear sky,07/22/2022 20:00,Mohamed Bin Zayed Axis (South),Gateway,1896
,37.14,0.0,0.0,5,Clear,clear sky,07/22/2022 21:00,Mohamed Bin Zayed Axis (South),Gateway,1710
,36.0,0.0,0.0,14,Clear,clear sky,07/22/2022 22:00,Mohamed Bin Zayed Axis (South),Gateway,1147
,38.15,0.0,0.0,4,Clear,clear sky,07/22/2022 23:00,Mohamed Bin Zayed Axis (South),Gateway,906
Revolution Day (Jul 23),33.04,0.0,0.0,14,Clear,clear sky,07/23/2022 00:00,Mohamed Bin Zayed Axis (South),Gateway,990
Revolution Day (Jul 23),34.26,0.0,0.0,5,Clear,clear sky,07/23/2022 01:00,Mohamed Bin Zayed Axis (South),Gateway,519
Revolution Day (Jul 23),32.96,0.0,0.0,41,Clouds,scattered clouds,07/23/2022 02:00,Mohamed Bin Zayed Axis (South),Gateway,465
Revolution Day (Jul 23),30.6,0.0,0.0,32,Clouds,broken clouds,07/23/2022 03:00,Mohamed Bin Zayed Axis (South),Gateway,512
Revolution Day (Jul 23),29.64,0.0,0.0,28,Clouds,scattered clouds,07/23/2022 04:00,Mohamed Bin Zayed Axis (South),Gateway,458
Revolution Day (Jul 23),31.78,0.0,0.0,43,Clouds,scattered clouds,07/23/2022 05:00,Mohamed Bin Zayed Axis (South),Gateway,650
Revolution Day (Jul 23),26.13,0.0,0.0,5,Clear,clear sky,07/23/2022 06:00,Mohamed Bin Zayed Axis (South),Gateway,974
Revolution Day (Jul 23),26.44,0.0,0.0,32,Clouds,scattered clouds,07/23/2022 07:00,Mohamed Bin Zayed Axis (South),Gateway,1499
Revolution Day (Jul 23),26.94,0.0,0.0,12,Clear,clear sky,07/23/2022 08:00,Mohamed Bin Zayed Axis (South),Gateway,1645
Revolution Day (Jul 23),27.37,0.0,0.0,14,Clear,clear sky,07/23/2022 09:00,Mohamed Bin Zayed Axis (South),Gateway,2158
Revolution Day (Jul 23),26.79,2.4,0.0,92,Rain,light rain,07/23/2022 10:00,Mohamed Bin Zayed Axis (South),Gateway,1998
Revolution Day (Jul 23),26.4,0.0,0.0,9,Clear,clear sky,07/23/2022 11:00,Mohamed Bin Zayed Axis (South),Gateway,2541
Revolution Day (Jul 23),28.23,0.0,0.0,11,Clear,clear sky,07/23/2022 12:00,Mohamed Bin Zayed Axis (South),Gateway,2458
Revolution Day (Jul 23),29.71,0.0,0.0,48,Clouds,scattered clouds,07/23/2022 13:00,Mohamed Bin Zayed Axis (South),Gateway,2713
Revolution Day (Jul 23),28.26,0.0,0.0,3,Clear,clear sky,07/23/2022 14:00,Mohamed Bin Zayed Axis (South),Gateway,2597
Revolution Day (Jul 23),28.57,0.0,0.0,13,Clear,clear sky,07/23/2022 15:00,Mohamed Bin Zayed Axis (South),Gateway,2050
Revolution Day (Jul 23),34.24,0.0,0.0,7,Clear,clear sky,07/23/2022 16:00,Mohamed Bin Zayed Axis (South),Gateway,2012
Revolution Day (Jul 23),35.51,0.0,0.0,6,Clear,clear sky,07/23/2022 17:00,Mohamed Bin Zayed Axis (South),Gateway,2172
Revolution Day (Jul 23),35.63,4.4,0.0,86,Rain,light rain,07/23/2022 18:00,Mohamed Bin Zayed Axis (South),Gateway,2084
Revolution Day (Jul 23),36.62,0.0,0.0,28,Clouds,scattered clouds,07/23/2022 19:00,Mohamed Bin Zayed Axis (South),Gateway,2275
Revolution Day (Jul 23),37.67,0.0,0.0,6,Clear,clear sky,07/23/2022 20:00,Mohamed Bin Zayed Axis (South),Gateway,2230
Revolution Day (Jul 23),37.95,5.6,0.0,67,Rain,light rain,07/23/2022 21:00,Mohamed Bin Zayed Axis (South),Gateway,1917
Revolution Day (Jul 23),37.6,0.0,0.0,4,Clear,clear sky,07/23/2022 22:00,Mohamed Bin Zayed Axis (South),Gateway,1774
Revolution Day (Jul 23),35.09,0.0,0.0,41,Clouds,scattered clouds,07/23/2022 23:00,Mohamed Bin Zayed Axis (South),Gateway,1315
,36.29,0.0,0.0,5,Clear,clear sky,07/24/2022 00:00,Mohamed Bin Zayed Axis (South),Gateway,297
,33.01,0.0,0.0,10,Clear,clear sky,07/24/2022 01:00,Mohamed Bin Zayed Axis (South),Gateway,158
,34.28,0.0,0.0,5,Clear,clear sky,07/24/2022 02:00,Mohamed Bin Zayed Axis (South),Gateway,144
,33.44,0.0,0.0,7,Clear,clear sky,07/24/2022 03:00,Mohamed Bin Zayed Axis (South),Gateway,135
,32.29,0.0,0.0,9,Clear,clear sky,07/24/2022 04:00,Mohamed Bin Zayed Axis (South),Gateway,221
,29.37,0.0,0.0,13,Clear,clear sky,07/24/2022 05:00,Mohamed Bin Zayed Axis (South),Gateway,440
,29.53,0.0,0.0,9,Clear,clear sky,07/24/2022 06:00,Mohamed Bin Zayed Axis (South),Gateway,1162
,26.02,0.0,0.0,0,Clear,clear sky,07/24/2022 07:00,Mohamed Bin Zayed Axis (South),Gateway,1819
,26.14,0.0,0.0,57,Clouds,scattered clouds,07/24/2022 08:00,Mohamed Bin Zayed Axis (South),Gateway,2180
,22.62,0.0,0.0,9,Clear,clear sky,07/24/2022 09:00,Mohamed Bin Zayed Axis (South),Gateway,1739
,25.81,0.0,0.0,14,Clear,clear sky,07/24/2022 10:00,Mohamed Bin Zayed Axis (South),Gateway,1068
,28.25,0.0,0.0,27,Clouds,scattered clouds,07/24/2022 11:00,Mohamed Bin Zayed Axis (South),Gateway,1081
,29.62,0.0,0.0,10,Clear,clear sky,07/24/2022 12:00,Mohamed Bin Zayed Axis (South),Gateway,1183
,29.22,0.0,0.0,6,Clear,clear sky,07/24/2022 13:00,Mohamed Bin Zayed Axis (South),Gateway,1032
,31.6,0.0,0.0,0,Clear,clear sky,07/24/2022 14:00,Mohamed Bin Zayed Axis (South),Gateway,1084
,30.16,0.0,0.0,72,Clouds,scattered clouds,07/24/2022 15:00,Mohamed Bin Zayed Axis (South),Gateway,1259
,32.52,0.0,0.0,1,Clear,clear sky,07/24/2022 16:00,Mohamed Bin Zayed Axis (South),Gateway,1268
,33.53,0.0,0.0,39,Clouds,scattered clouds,07/24/2022 17:00,Mohamed Bin Zayed Axis (South),Gateway,1976
,34.29,0.0,0.0,9,Clear,clear sky,07/24/2022 18:00,Mohamed Bin Zayed Axis (South),Gateway,2252
,38.03,0.0,0.0,4,Clear,clear sky,07/24/2022 19:00,Mohamed Bin Zayed Axis (South),Gateway,1881
,34.65,0.0,0.0,21,Clouds,few clouds,07/24/2022 20:00,Mohamed Bin Zayed Axis (South),Gateway,1321
,35.84,0.0,0.0,11,Clear,clear sky,07/24/2022 21:00,Mohamed Bin Zayed Axis (South),Gateway,956
,34.94,0.0,0.0,11,Clear,clear sky,07/24/2022 22:00,Mohamed Bin Zayed Axis (South),Gateway,589
,38.83,0.0,0.0,14,Clear,clear sky,07/24/2022 23:00,Mohamed Bin Zayed Axis (South),Gateway,337
,35.85,0.0,0.0,8,Clear,clear sky,07/25/2022 00:00,Mohamed Bin Zayed Axis (South),Gateway,303
,34.49,0.0,0.0,10,Clear,clear sky,07/25/2022 01:00,Mohamed Bin Zayed Axis (South),Gateway,188
,34.85,0.0,0.0,28,Haze,haze,07/25/2022 02:00,Mohamed Bin Zayed Axis (South),Gateway,123
,34.22,0.0,0.0,24,Clouds,broken clouds,07/25/2022 03:00,Mohamed Bin Zayed Axis (South),Gateway,158
,29.34,0.0,0.0,23,Clouds,scattered clouds,07/25/2022 04:00,Mohamed Bin Zayed Axis (South),Gateway,175
,28.12,0.0,0.0,25,Clouds,scattered clouds,07/25/2022 05:00,Mohamed Bin Zayed Axis (South),Gateway,542
,26.97,0.0,0.0,11,Clear,clear sky,07/25/2022 06:00,Mohamed Bin Zayed Axis (South),Gateway,1185
,29.42,0.0,0.0,14,Clear,clear sky,07/25/2022 07:00,Mohamed Bin Zayed Axis (South),Gateway,2002
,28.17,0.0,0.0,32,Clouds,few clouds,07/25/2022 08:00,Mohamed Bin Zayed Axis (South),Gateway,2346
,28.26,0.0,0.0,8,Clear,clear sky,07/25/2022 09:00,Mohamed Bin Zayed Axis (South),Gateway,1573
,28.46,0.0,0.0,63,Clouds,scattered clouds,07/25/2022 10:00,Mohamed Bin Zayed Axis (South),Gateway,1019
,27.65,0.0,0.0,5,Clear,clear sky,07/25/2022 11:00,Mohamed Bin Zayed Axis (South),Gateway,1011
,28.11,0.0,0.0,11,Clear,clear sky,07/25/2022 12:00,Mohamed Bin Zayed Axis (South),Gateway,1054
,28.88,0.0,0.0,43,Clouds,scattered clouds,07/25/2022 13:00,Mohamed Bin Zayed Axis (South),Gateway,1257
,30.22,0.0,0.0,1,Clear,clear sky,07/25/2022 14:00,Mohamed Bin Zayed Axis (South),Gateway,1231
,30.78,0.0,0.0,59,Clouds,scattered clouds,07/25/2022 15:00,Mohamed Bin Zayed Axis (South),Gateway,1315
,32.79,0.0,0.0,14,Clear,clear sky,07/25/2022 16:00,Mohamed Bin Zayed Axis (South),Gateway,1583
,28.99,0.0,0.0,0,Clear,clear sky,07/25/2022 17:00,Mohamed Bin Zayed Axis (South),Gateway,2027
,32.64,0.0,0.0,1,Clear,clear sky,07/25/2022 18:00,Mohamed Bin Zayed Axis (South),Gateway,2112
,35.28,0.0,0.0,14,Clear,clear sky,07/25/2022 19:00,Mohamed Bin Zayed Axis (South),Gateway,1852
,35.38,0.0,0.0,13,Clear,clear sky,07/25/2022 20:00,Mohamed Bin Zayed Axis (South),Gateway,1286
,36.84,5.1,0.0,90,Rain,light rain,07/25/2022 21:00,Mohamed Bin Zayed Axis (South),Gateway,995
,38.56,5.8,0.0,68,Rain,light rain,07/25/2022 22:00,Mohamed Bin Zayed Axis (South),Gateway,579
,35.41,0.0,0.0,65,Clouds,scattered clouds,07/25/2022 23:00,Mohamed Bin Zayed Axis (South),Gateway,416
,32.44,0.5,0.0,63,Rain,light rain,07/26/2022 00:00,Mohamed Bin Zayed Axis (South),Gateway,241
,33.77,0.0,0.0,28,Clouds,scattered clouds,07/26/2022 01:00,Mohamed Bin Zayed Axis (South),Gateway,173
,30.86,0.0,0.0,63,Clouds,scattered clouds,07/26/2022 02:00,Mohamed Bin Zayed Axis (South),Gateway,147
,33.43,0.0,0.0,8,Clear,clear sky,07/26/2022 03:00,Mohamed Bin Zayed Axis (South),Gateway,135
,31.69,0.0,0.0,66,Clouds,scattered clouds,07/26/2022 04:00,Mohamed Bin Zayed Axis (South),Gateway,220
,30.63,0.0,0.0,47,Dust,sand/dust whirls,07/26/2022 05:00,Mohamed Bin Zayed Axis (South),Gateway,459
,29.16,0.0,0.0,9,Clear,clear sky,07/26/2022 06:00,Mohamed Bin Zayed Axis (South),Gateway,1127
,24.56,0.0,0.0,21,Clouds,few clouds,07/26/2022 07:00,Mohamed Bin Zayed Axis (South),Gateway,1934
,24.79,0.0,0.0,14,Clear,clear sky,07/26/2022 08:00,Mohamed Bin Zayed Axis (South),Gateway,2125
,24.32,0.0,0.0,9,Clear,clear sky,07/26/2022 09:00,Mohamed Bin Zayed Axis (South),Gateway,1493
,25.21,0.0,0.0,10,Clear,clear sky,07/26/2022 10:00,Mohamed Bin Zayed Axis (South),Gateway,1106
,28.19,0.0,0.0,10,Clear,clear sky,07/26/2022 11:00,Mohamed Bin Zayed Axis (South),Gateway,1066
,25.89,0.0,0.0,53,Clouds,scattered clouds,07/26/2022 12:00,Mohamed Bin Zayed Axis (South),Gateway,1038
,28.48,0.0,0.0,72,Clouds,scattered clouds,07/26/2022 13:00,Mohamed Bin Zayed Axis (South),Gateway,1141
,32.7,0.4,0.0,81,Rain,light rain,07/26/2022 14:00,Mohamed Bin Zayed Axis (South),Gateway,1055
,30.05,0.0,0.0,7,Clear,clear sky,07/26/2022 15:00,Mohamed Bin Zayed Axis (South),Gateway,1407
,32.63,0.0,0.0,69,Clouds,scattered clouds,07/26/2022 16:00,Mohamed Bin Zayed Axis (South),Gateway,1475
,35.37,4.5,0.0,60,Rain,light rain,07/26/2022 17:00,Mohamed Bin Zayed Axis (South),Gateway,1887
,34.56,0.0,0.0,1,Clear,clear sky,07/26/2022 18:00,Mohamed Bin Zayed Axis (South),Gateway,2176
,35.76,0.0,0.0,13,Clear,clear sky,07/26/2022 19:00,Mohamed Bin Zayed Axis (South),Gateway,1692
,36.73,0.0,0.0,51,Clouds,scattered clouds,07/26/2022 20:00,Mohamed Bin Zayed Axis (South),Gateway,1409
,36.42,0.0,0.0,45,Clouds,few clouds,07/26/2022 21:00,Mohamed Bin Zayed Axis (South),Gateway,992
,35.38,0.0,0.0,29,Clouds,scattered clouds,07/26/2022 22:00,Mohamed Bin Zayed Axis (South),Gateway,678
,39.02,0.0,0.0,7,Clear,clear sky,07/26/2022 23:00,Mohamed Bin Zayed Axis (South),Gateway,403
,32.9,0.0,0.0,13,Clear,clear sky,07/27/2022 00:00,Mohamed Bin Zayed Axis (South),Gateway,261
,33.68,0.0,0.0,52,Clouds,scattered clouds,07/27/2022 01:00,Mohamed Bin Zayed Axis (South),Gateway,160
,33.89,0.0,0.0,4,Clear,clear sky,07/27/2022 02:00,Mohamed Bin Zayed Axis (South),Gateway,124
,33.11,0.9,0.0,97,Rain,light rain,07/27/2022 03:00,Mohamed Bin Zayed Axis (South),Gateway,121
,27.94,0.0,0.0,6,Clear,clear sky,07/27/2022 04:00,Mohamed Bin Zayed Axis (South),Gateway,251
,29.19,4.1,0.0,83,Rain,moderate rain,07/27/2022 05:00,Mohamed Bin Zayed Axis (South),Gateway,479
,28.93,0.0,0.0,1,Clear,clear sky,07/27/2022 06:00,Mohamed Bin Zayed Axis (South),Gateway,1213
,28.75,0.0,0.0,46,Clouds,scattered clouds,07/27/2022 07:00,Mohamed Bin Zayed Axis (South),Gateway,1858
,25.96,0.0,0.0,35,Clouds,scattered clouds,07/27/2022 08:00,Mohamed Bin Zayed Axis (South),Gateway,2058
,25.87,0.0,0.0,50,Clouds,scattered clouds,07/27/2022 09:00,Mohamed Bin Zayed Axis (South),Gateway,1532
,25.64,0.0,0.0,12,Clear,clear sky,07/27/2022 10:00,Mohamed Bin Zayed Axis (South),Gateway,931
,28.95,0.0,0.0,13,Clear,clear sky,07/27/2022 11:00,Mohamed Bin Zayed Axis (South),Gateway,1073
,27.79,0.0,0.0,11,Haze,haze,07/27/2022 12:00,Mohamed Bin Zayed Axis (South),Gateway,1082
,28.01,0.0,0.0,10,Clear,clear sky,07/27/2022 13:00,Mohamed Bin Zayed Axis (South),Gateway,1288
,31.46,5.2,0.0,67,Rain,light rain,07/27/2022 14:00,Mohamed Bin Zayed Axis (South),Gateway,977
,29.21,0.0,0.0,11,Clear,clear sky,07/27/2022 15:00,Mohamed Bin Zayed Axis (South),Gateway,1392
,31.6,0.0,0.0,36,Clouds,scattered clouds,07/27/2022 16:00,Mohamed Bin Zayed Axis (South),Gateway,1626
,34.36,0.0,0.0,8,Clear,clear sky,07/27/2022 17:00,Mohamed Bin Zayed Axis (South),Gateway,1906
,35.68,0.0,0.0,79,Clouds,scattered clouds,07/27/2022 18:00,Mohamed Bin Zayed Axis (South),Gateway,2406
,36.58,0.0,0.0,7,Clear,clear sky,07/27/2022 19:00,Mohamed Bin Zayed Axis (South),Gateway,1773
,38.9,0.0,0.0,8,Clear,clear sky,07/27/2022 20:00,Mohamed Bin Zayed Axis (South),Gateway,1497
,37.66,0.0,0.0,0,Clear,clear sky,07/27/2022 21:00,Mohamed Bin Zayed Axis (South),Gateway,1067
,35.25,0.0,0.0,59,Clouds,few clouds,07/27/2022 22:00,Mohamed Bin Zayed Axis (South),Gateway,694
,37.43,0.0,0.0,1,Clear,clear sky,07/27/2022 23:00,Mohamed Bin Zayed Axis (South),Gateway,392
,33.35,0.0,0.0,26,Clouds,scattered clouds,07/28/2022 00:00,Mohamed Bin Zayed Axis (South),Gateway,259
,36.89,0.0,0.0,31,Clouds,scattered clouds,07/28/2022 01:00,Mohamed Bin Zayed Axis (South),Gateway,177
,33.27,0.0,0.0,3,Clear,clear sky,07/28/2022 02:00,Mohamed Bin Zayed Axis (South),Gateway,151
,32.49,0.0,0.0,44,Haze,haze,07/28/2022 03:00,Mohamed Bin Zayed Axis (South),Gateway,132
,29.52,0.0,0.0,13,Clear,clear sky,07/28/2022 04:00,Mohamed Bin Zayed Axis (South),Gateway,205
,30.6,0.0,0.0,2,Clear,clear sky,07/28/2022 05:00,Mohamed Bin Zayed Axis (South),Gateway,573
,25.65,0.0,0.0,8,Clear,clear sky,07/28/2022 06:00,Mohamed Bin Zayed Axis (South),Gateway,1340
,28.94,0.0,0.0,10,Clear,clear sky,07/28/2022 07:00,Mohamed Bin Zayed Axis (South),Gateway,2053
,24.95,0.0,0.0,75,Clouds,scattered clouds,07/28/2022 08:00,Mohamed Bin Zayed Axis (South),Gateway,2013
,25.75,0.0,0.0,2,Clear,clear sky,07/28/2022 09:00,Mohamed Bin Zayed Axis (South),Gateway,1628
,24.93,0.0,0.0,7,Clear,clear sky,07/28/2022 10:00,Mohamed Bin Zayed Axis (South),Gateway,849
